Order_ID,Product,Category,Region,Quantity,Unit_Price,Total_Price,Discount_Pct,Payment_Method,Order_Status,Customer_Age,Order_Date,Rating
ORD00481,Monitor,Accessories,North,12,364.2,4370.4,15.0,,Delivered,57.0,2023-05-01,4.4
ORD00482,Phone,Electronics,South,3,1298.3,3894.9,,Bank Transfer,Cancelled,27.0,2023-05-01,
ORD00483,Mouse,Accessories,East,1,258.1,258.1,20.0,,Delivered,,2023-05-01,
ORD00484,Phone,Electronics,East,12,583.97,7007.64,5.0,Cash,Delivered,,2023-05-01,4.4
ORD00485,Speaker,Audio,Central,7,850.2,,5.0,PayPal,Delivered,38.0,2023-05-02,2.9
ORD00486,Webcam,Accessories,East,13,1422.6,,10.0,Credit Card,Delivered,60.0,2023-05-02,3.7
ORD00487,Headphones,Audio,North,7,273.66,1915.62,5.0,PayPal,Delivered,37.0,2023-05-02,4.2
ORD00488,Speaker,Audio,East,12,599.16,7189.92,10.0,PayPal,Cancelled,67.0,2023-05-02,2.6
ORD00489,Monitor,Accessories,South,8,1087.17,8697.36,20.0,PayPal,Cancelled,45.0,2023-05-03,2.3
ORD00490,Monitor,Accessories,Central,16,419.03,6704.48,20.0,Bank Transfer,Delivered,43.0,2023-05-03,1.9
ORD00491,Phone,Electronics,South,12,1448.1,17377.2,15.0,PayPal,Cancelled,66.0,2023-05-03,4.6
ORD00492,Charger,Accessories,Central,15,968.33,,0.0,Bank Transfer,Delivered,24.0,2023-05-03,1.9
ORD00493,Keyboard,Accessories,Central,15,507.19,7607.85,10.0,Bank Transfer,Cancelled,,2023-05-04,1.1
ORD00494,Speaker,Audio,South,12,575.35,6904.2,20.0,Credit Card,Delivered,31.0,2023-05-04,4.4
ORD00495,Speaker,Audio,South,13,948.0,12324.0,15.0,Bank Transfer,Delivered,,2023-05-04,3.8
ORD00496,Mouse,Accessories,East,11,777.44,8551.84,0.0,,Delivered,36.0,2023-05-04,3.5
ORD00497,Phone,Electronics,West,4,63.93,255.72,15.0,PayPal,Cancelled,40.0,2023-05-05,3.8
ORD00498,Charger,Accessories,West,8,69.31,554.48,10.0,Cash,Delivered,20.0,2023-05-05,4.0
ORD00499,Speaker,Audio,East,12,879.97,10559.64,5.0,Cash,Cancelled,29.0,2023-05-05,3.9
ORD00500,Tablet,Electronics,East,19,1152.15,21890.85,10.0,Credit Card,Delivered,31.0,2023-05-05,1.5
ORD00501,Headphones,Audio,South,17,1375.75,23387.75,5.0,PayPal,Cancelled,62.0,2023-05-06,2.5
ORD00502,Headphones,Audio,West,16,1147.91,18366.56,0.0,Credit Card,Delivered,18.0,2023-05-06,2.8
ORD00503,Speaker,Audio,North,15,1017.52,,15.0,Credit Card,Delivered,53.0,2023-05-06,3.8
ORD00504,Phone,Electronics,West,8,1005.46,8043.68,20.0,PayPal,Delivered,40.0,2023-05-06,1.4
ORD00505,Webcam,Accessories,Central,14,531.44,7440.16,15.0,,Pending,58.0,2023-05-07,1.2
ORD00506,Headphones,Audio,West,4,467.08,1868.32,20.0,Bank Transfer,Cancelled,57.0,2023-05-07,1.1
ORD00507,Keyboard,Accessories,West,14,824.94,11549.16,15.0,Bank Transfer,Delivered,47.0,2023-05-07,1.8
ORD00508,Monitor,Accessories,South,12,1273.06,15276.72,5.0,Cash,Delivered,43.0,2023-05-07,
ORD00509,Phone,Electronics,South,9,1078.41,9705.69,10.0,Credit Card,Cancelled,,2023-05-08,3.0
ORD00510,Tablet,Electronics,South,6,1437.78,8626.68,0.0,PayPal,Pending,,2023-05-08,4.2
ORD00511,Webcam,Accessories,North,10,44.17,441.7,10.0,Bank Transfer,Pending,55.0,2023-05-08,4.3
ORD00512,Phone,Electronics,Central,9,1460.45,13144.05,,Bank Transfer,Pending,36.0,2023-05-08,3.9
ORD00513,Mouse,Accessories,North,14,282.12,3949.68,0.0,Bank Transfer,Cancelled,69.0,2023-05-09,3.9
ORD00514,Webcam,Accessories,East,15,1220.02,18300.3,5.0,Bank Transfer,Delivered,63.0,2023-05-09,1.5
ORD00515,Laptop,Electronics,North,16,111.56,1784.96,10.0,Credit Card,Delivered,29.0,2023-05-09,4.7
ORD00516,Mouse,Accessories,South,11,727.06,7997.66,20.0,PayPal,Delivered,,2023-05-09,1.3
ORD00517,Tablet,Electronics,Central,5,681.84,3409.2,5.0,Credit Card,Cancelled,24.0,2023-05-10,2.4
ORD00518,Tablet,Electronics,West,17,696.18,11835.06,15.0,Cash,Delivered,57.0,2023-05-10,3.8
ORD00519,Headphones,Audio,East,18,1412.62,25427.16,20.0,,Delivered,69.0,2023-05-10,2.0
ORD00520,Headphones,Audio,North,2,656.13,1312.26,10.0,Credit Card,Delivered,39.0,2023-05-10,5.0
ORD00521,Tablet,Electronics,North,4,1402.37,5609.48,5.0,Bank Transfer,Cancelled,69.0,2023-05-11,4.9
ORD00522,Charger,Accessories,East,10,1272.18,12721.8,15.0,Cash,Pending,50.0,2023-05-11,1.9
ORD00523,Webcam,Accessories,North,18,932.57,16786.26,5.0,Credit Card,Delivered,46.0,2023-05-11,4.8
ORD00524,Phone,Electronics,East,13,176.46,2293.98,5.0,Credit Card,Pending,59.0,2023-05-11,1.8
ORD00525,Laptop,Electronics,West,4,120.61,482.44,15.0,Cash,Delivered,54.0,2023-05-12,3.2
ORD00526,Webcam,Accessories,West,12,1118.52,13422.24,10.0,Bank Transfer,Pending,46.0,2023-05-12,3.2
ORD00527,Tablet,Electronics,North,6,1392.4,8354.4,15.0,Bank Transfer,Delivered,,2023-05-12,1.0
ORD00528,Laptop,Electronics,South,9,944.57,8501.13,10.0,PayPal,Delivered,39.0,2023-05-12,3.6
ORD00529,Speaker,Audio,Central,17,963.69,16382.73,15.0,PayPal,Delivered,31.0,2023-05-13,3.1
ORD00530,Webcam,Accessories,East,19,1125.1,21376.9,20.0,Cash,Delivered,34.0,2023-05-13,
ORD00531,Speaker,Audio,Central,9,784.19,7057.71,0.0,PayPal,Delivered,19.0,2023-05-13,2.6
ORD00532,Speaker,Audio,North,7,466.05,3262.35,,Bank Transfer,Cancelled,38.0,2023-05-13,2.0
ORD00533,Phone,Electronics,North,5,959.18,4795.9,,Bank Transfer,Delivered,41.0,2023-05-14,4.3
ORD00534,Charger,Accessories,West,10,44.71,447.1,20.0,Cash,Cancelled,28.0,2023-05-14,2.2
ORD00535,Phone,Electronics,East,8,916.22,7329.76,0.0,PayPal,Delivered,,2023-05-14,2.2
ORD00536,Phone,Electronics,Central,18,906.38,16314.84,20.0,Cash,Cancelled,44.0,2023-05-14,
ORD00537,Speaker,Audio,East,18,956.25,17212.5,10.0,Cash,Delivered,34.0,2023-05-15,3.1
ORD00538,Headphones,Audio,North,19,994.5,18895.5,10.0,,Delivered,66.0,2023-05-15,2.5
ORD00539,Phone,Electronics,North,14,234.47,3282.58,0.0,Credit Card,Pending,55.0,2023-05-15,2.3
ORD00540,Charger,Accessories,North,11,355.95,3915.45,20.0,PayPal,Cancelled,37.0,2023-05-15,5.0
ORD00541,Speaker,Audio,Central,4,891.18,3564.72,0.0,Credit Card,Delivered,33.0,2023-05-16,2.9
ORD00542,Webcam,Accessories,North,19,133.75,2541.25,20.0,PayPal,Delivered,43.0,2023-05-16,1.1
ORD00543,Speaker,Audio,East,8,558.33,,5.0,Bank Transfer,Delivered,18.0,2023-05-16,1.6
ORD00544,Tablet,Electronics,North,16,678.33,10853.28,10.0,PayPal,Cancelled,,2023-05-16,3.7
ORD00545,Phone,Electronics,East,4,618.92,2475.68,0.0,Bank Transfer,Delivered,55.0,2023-05-17,1.9
ORD00546,Mouse,Accessories,Central,19,927.29,17618.51,20.0,Cash,Pending,30.0,2023-05-17,3.2
ORD00547,Phone,Electronics,South,13,1074.72,13971.36,0.0,Credit Card,Delivered,,2023-05-17,2.4
ORD00548,Tablet,Electronics,Central,15,621.7,9325.5,15.0,,Cancelled,,2023-05-17,1.6
ORD00549,Webcam,Accessories,South,6,1160.32,,20.0,Cash,Pending,60.0,2023-05-18,3.4
ORD00550,Charger,Accessories,North,7,1409.56,9866.92,0.0,Cash,Delivered,44.0,2023-05-18,3.6
ORD00551,Headphones,Audio,West,7,1254.83,8783.81,0.0,PayPal,Delivered,,2023-05-18,
ORD00552,Speaker,Audio,South,15,599.44,8991.6,5.0,Credit Card,Cancelled,52.0,2023-05-18,2.3
ORD00553,Headphones,Audio,East,4,977.18,3908.72,5.0,Credit Card,Delivered,31.0,2023-05-19,4.8
ORD00554,Monitor,Accessories,South,6,1250.18,7501.08,5.0,Credit Card,Cancelled,42.0,2023-05-19,2.1
ORD00555,Mouse,Accessories,West,11,1343.04,14773.44,20.0,PayPal,Pending,28.0,2023-05-19,3.8
ORD00556,Speaker,Audio,Central,16,1467.05,23472.8,0.0,Cash,Delivered,66.0,2023-05-19,1.5
ORD00557,Mouse,Accessories,North,5,1416.46,7082.3,15.0,Bank Transfer,Delivered,55.0,2023-05-20,4.3
ORD00558,Tablet,Electronics,Central,17,960.63,16330.71,15.0,Cash,Cancelled,54.0,2023-05-20,3.6
ORD00559,Phone,Electronics,East,15,1086.28,16294.2,20.0,Bank Transfer,Delivered,69.0,2023-05-20,1.8
ORD00560,Monitor,Accessories,South,10,211.68,2116.8,20.0,PayPal,Delivered,50.0,2023-05-20,4.9
ORD00561,Keyboard,Accessories,North,14,760.97,10653.58,5.0,Credit Card,Delivered,65.0,2023-05-21,1.3
ORD00562,Keyboard,Accessories,Central,9,476.56,4289.04,15.0,Bank Transfer,Delivered,32.0,2023-05-21,3.3
ORD00563,Tablet,Electronics,Central,12,1390.53,16686.36,5.0,Cash,Cancelled,21.0,2023-05-21,4.0
ORD00564,Tablet,Electronics,North,12,1193.62,14323.44,,Bank Transfer,Cancelled,46.0,2023-05-21,1.5
ORD00565,Keyboard,Accessories,Central,12,88.47,,20.0,Credit Card,Pending,27.0,2023-05-22,1.7
ORD00566,Speaker,Audio,West,14,276.1,3865.4,10.0,Bank Transfer,Delivered,,2023-05-22,1.1
ORD00567,Phone,Electronics,Central,12,533.1,6397.2,5.0,PayPal,Delivered,65.0,2023-05-22,3.6
ORD00568,Tablet,Electronics,North,8,367.53,2940.24,20.0,Bank Transfer,Pending,68.0,2023-05-22,4.2
ORD00569,Headphones,Audio,West,1,1198.72,1198.72,,Cash,Delivered,69.0,2023-05-23,4.5
ORD00570,Headphones,Audio,North,6,756.83,4540.98,20.0,Cash,Delivered,29.0,2023-05-23,4.5
ORD00571,Keyboard,Accessories,East,15,980.64,14709.6,20.0,Credit Card,Delivered,21.0,2023-05-23,3.6
ORD00572,Phone,Electronics,East,7,84.02,588.14,15.0,PayPal,Delivered,31.0,2023-05-23,3.2
ORD00573,Headphones,Audio,West,17,441.08,7498.36,5.0,Credit Card,Delivered,34.0,2023-05-24,1.7
ORD00574,Webcam,Accessories,East,16,863.44,13815.04,5.0,Credit Card,Cancelled,27.0,2023-05-24,1.1
ORD00575,Headphones,Audio,Central,14,960.29,13444.06,10.0,,Delivered,67.0,2023-05-24,4.9
ORD00576,Tablet,Electronics,West,6,39.56,237.36,5.0,Bank Transfer,Pending,51.0,2023-05-24,4.5
ORD00577,Tablet,Electronics,East,3,1418.04,4254.12,15.0,PayPal,Pending,45.0,2023-05-25,2.1
ORD00578,Webcam,Accessories,Central,3,928.08,2784.24,10.0,Cash,Cancelled,66.0,2023-05-25,1.5
ORD00579,Laptop,Electronics,North,8,673.01,5384.08,15.0,Bank Transfer,Delivered,23.0,2023-05-25,4.4
ORD00580,Keyboard,Accessories,West,3,434.19,1302.57,0.0,PayPal,Cancelled,18.0,2023-05-25,2.5
ORD00581,Monitor,Accessories,Central,3,1066.74,3200.22,10.0,PayPal,Delivered,21.0,2023-05-26,3.3
ORD00582,Headphones,Audio,North,1,1098.5,1098.5,0.0,Cash,Delivered,69.0,2023-05-26,4.8
ORD00583,Charger,Accessories,West,12,230.25,2763.0,0.0,Bank Transfer,Pending,48.0,2023-05-26,4.5
ORD00584,Phone,Electronics,East,13,1283.26,16682.38,15.0,Credit Card,Delivered,68.0,2023-05-26,
ORD00585,Monitor,Accessories,South,3,1383.06,4149.18,,,Cancelled,,2023-05-27,1.3
ORD00586,Webcam,Accessories,South,7,1002.13,7014.91,15.0,,Delivered,57.0,2023-05-27,1.3
ORD00587,Monitor,Accessories,South,15,704.65,,5.0,PayPal,Delivered,26.0,2023-05-27,4.4
ORD00588,Speaker,Audio,East,9,1281.74,11535.66,15.0,Bank Transfer,Delivered,22.0,2023-05-27,4.0
ORD00589,Webcam,Accessories,West,1,587.96,587.96,0.0,Bank Transfer,Cancelled,42.0,2023-05-28,4.6
ORD00590,Speaker,Audio,West,8,678.94,5431.52,15.0,Bank Transfer,Pending,19.0,2023-05-28,4.1
ORD00591,Laptop,Electronics,East,14,256.83,3595.62,15.0,Cash,Pending,44.0,2023-05-28,3.9
ORD00592,Phone,Electronics,Central,10,498.59,4985.9,10.0,PayPal,Delivered,54.0,2023-05-28,4.9
ORD00593,Webcam,Accessories,South,9,1110.77,9996.93,5.0,Credit Card,Cancelled,42.0,2023-05-29,3.4
ORD00594,Keyboard,Accessories,East,4,1434.4,5737.6,15.0,Cash,Pending,59.0,2023-05-29,2.6
ORD00595,Mouse,Accessories,West,19,891.12,16931.28,0.0,Cash,Cancelled,42.0,2023-05-29,1.4
ORD00596,Webcam,Accessories,West,11,1321.85,,20.0,Credit Card,Delivered,,2023-05-29,3.4
ORD00597,Tablet,Electronics,South,11,246.73,2714.03,5.0,Cash,Pending,19.0,2023-05-30,4.6
ORD00598,Keyboard,Accessories,West,1,688.33,688.33,5.0,Cash,Pending,33.0,2023-05-30,3.8
ORD00599,Tablet,Electronics,West,3,27.29,81.87,0.0,Credit Card,Delivered,47.0,2023-05-30,2.1
ORD00600,Mouse,Accessories,East,17,253.99,4317.83,,Bank Transfer,Pending,56.0,2023-05-30,2.9
ORD00601,Phone,Electronics,West,19,507.1,9634.9,0.0,PayPal,Delivered,52.0,2023-05-31,2.2
ORD00602,Tablet,Electronics,West,7,133.77,936.39,10.0,Cash,Delivered,59.0,2023-05-31,
ORD00603,Tablet,Electronics,North,12,266.85,3202.2,10.0,Credit Card,Cancelled,34.0,2023-05-31,4.1
ORD00604,Webcam,Accessories,East,7,663.44,4644.08,10.0,PayPal,Cancelled,21.0,2023-05-31,5.0
ORD00605,Headphones,Audio,North,18,63.26,1138.68,15.0,Credit Card,Delivered,58.0,2023-06-01,3.9
ORD00606,Monitor,Accessories,South,10,113.59,1135.9,10.0,PayPal,Delivered,62.0,2023-06-01,4.6
ORD00607,Monitor,Accessories,Central,12,1055.88,12670.56,5.0,PayPal,Delivered,,2023-06-01,4.3
ORD00608,Laptop,Electronics,North,14,914.08,12797.12,10.0,PayPal,Delivered,54.0,2023-06-01,
ORD00609,Monitor,Accessories,West,13,803.75,10448.75,,PayPal,Pending,64.0,2023-06-02,3.4
ORD00610,Webcam,Accessories,North,19,358.26,6806.94,20.0,Cash,Delivered,69.0,2023-06-02,3.7
ORD00611,Laptop,Electronics,West,18,732.27,13180.86,20.0,Cash,Delivered,36.0,2023-06-02,1.5
ORD00612,Monitor,Accessories,North,16,1006.28,16100.48,5.0,Credit Card,Delivered,20.0,2023-06-02,1.8
ORD00613,Mouse,Accessories,East,18,503.53,9063.54,20.0,Cash,Cancelled,,2023-06-03,3.6
ORD00614,Mouse,Accessories,Central,11,963.5,10598.5,15.0,Cash,Delivered,52.0,2023-06-03,1.1
ORD00615,Speaker,Audio,North,2,1077.44,2154.88,10.0,Credit Card,Delivered,54.0,2023-06-03,2.7
ORD00616,Mouse,Accessories,East,16,267.93,,5.0,Credit Card,Delivered,47.0,2023-06-03,3.6
ORD00617,Speaker,Audio,North,13,1307.61,16998.93,0.0,,Delivered,18.0,2023-06-04,1.3
ORD00618,Charger,Accessories,Central,8,886.91,7095.28,20.0,PayPal,Delivered,19.0,2023-06-04,
ORD00619,Keyboard,Accessories,East,14,749.0,10486.0,10.0,PayPal,Delivered,67.0,2023-06-04,1.2
ORD00620,Webcam,Accessories,North,8,445.36,3562.88,20.0,Bank Transfer,Delivered,23.0,2023-06-04,3.8
ORD00621,Speaker,Audio,South,15,276.68,4150.2,15.0,Credit Card,Cancelled,20.0,2023-06-05,3.3
ORD00622,Tablet,Electronics,South,15,1157.22,17358.3,10.0,PayPal,Cancelled,68.0,2023-06-05,2.8
ORD00623,Tablet,Electronics,North,11,1001.79,11019.69,15.0,Credit Card,Delivered,23.0,2023-06-05,3.3
ORD00624,Speaker,Audio,North,9,69.73,627.57,20.0,Bank Transfer,Cancelled,36.0,2023-06-05,1.9
ORD00625,Mouse,Accessories,East,13,642.56,,15.0,Cash,Pending,,2023-06-06,5.0
ORD00626,Mouse,Accessories,North,1,126.39,126.39,0.0,Credit Card,Delivered,33.0,2023-06-06,2.4
ORD00627,Tablet,Electronics,West,5,219.5,1097.5,5.0,,Delivered,53.0,2023-06-06,2.7
ORD00628,Mouse,Accessories,East,1,199.25,199.25,0.0,PayPal,Cancelled,22.0,2023-06-06,1.6
ORD00629,Keyboard,Accessories,Central,7,707.39,4951.73,0.0,Bank Transfer,Delivered,67.0,2023-06-07,4.0
ORD00630,Mouse,Accessories,Central,6,354.62,2127.72,10.0,PayPal,Cancelled,,2023-06-07,3.8
ORD00631,Laptop,Electronics,South,17,1436.8,24425.6,20.0,Cash,Delivered,33.0,2023-06-07,4.5
ORD00632,Keyboard,Accessories,South,11,639.84,7038.24,0.0,PayPal,Pending,68.0,2023-06-07,1.8
ORD00633,Webcam,Accessories,East,17,1336.19,22715.23,,PayPal,Delivered,54.0,2023-06-08,1.4
ORD00634,Webcam,Accessories,East,15,185.03,2775.45,15.0,Bank Transfer,Delivered,66.0,2023-06-08,2.3
ORD00635,Mouse,Accessories,East,12,1483.38,17800.56,5.0,Cash,Pending,46.0,2023-06-08,4.5
ORD00636,Laptop,Electronics,East,13,1395.37,18139.81,0.0,Bank Transfer,Delivered,24.0,2023-06-08,1.6
ORD00637,Charger,Accessories,Central,13,297.13,,15.0,PayPal,Pending,64.0,2023-06-09,1.1
ORD00638,Charger,Accessories,South,4,331.63,1326.52,20.0,Credit Card,Delivered,18.0,2023-06-09,5.0
ORD00639,Mouse,Accessories,West,10,65.08,650.8,15.0,PayPal,Cancelled,39.0,2023-06-09,4.7
ORD00640,Keyboard,Accessories,East,18,209.58,3772.44,10.0,PayPal,Cancelled,34.0,2023-06-09,4.6
ORD00641,Mouse,Accessories,North,14,1206.08,16885.12,5.0,PayPal,Cancelled,,2023-06-10,3.2
ORD00642,Keyboard,Accessories,Central,16,327.53,5240.48,10.0,PayPal,Delivered,28.0,2023-06-10,2.2
ORD00643,Tablet,Electronics,Central,9,1251.58,11264.22,20.0,,Delivered,51.0,2023-06-10,5.0
ORD00644,Monitor,Accessories,West,7,139.84,978.88,15.0,Cash,Cancelled,24.0,2023-06-10,1.4
ORD00645,Tablet,Electronics,North,18,540.96,,0.0,PayPal,Delivered,59.0,2023-06-11,2.9
ORD00646,Speaker,Audio,East,4,1210.85,,0.0,PayPal,Delivered,,2023-06-11,3.8
ORD00647,Tablet,Electronics,West,12,935.4,11224.8,20.0,Cash,Cancelled,35.0,2023-06-11,2.1
ORD00648,Tablet,Electronics,Central,7,696.16,4873.12,10.0,PayPal,Delivered,27.0,2023-06-11,1.6
ORD00649,Speaker,Audio,West,17,1487.21,25282.57,0.0,Bank Transfer,Delivered,55.0,2023-06-12,3.6
ORD00650,Charger,Accessories,East,3,351.35,1054.05,15.0,PayPal,Cancelled,43.0,2023-06-12,3.5
ORD00651,Headphones,Audio,East,1,573.58,573.58,15.0,PayPal,Delivered,26.0,2023-06-12,3.3
ORD00652,Speaker,Audio,Central,2,715.43,1430.86,10.0,Cash,Delivered,54.0,2023-06-12,3.4
ORD00653,Webcam,Accessories,Central,2,383.3,766.6,15.0,Bank Transfer,Delivered,,2023-06-13,2.9
ORD00654,Monitor,Accessories,South,4,346.04,1384.16,20.0,Credit Card,Cancelled,59.0,2023-06-13,4.3
ORD00655,Headphones,Audio,East,16,600.55,9608.8,5.0,PayPal,Cancelled,28.0,2023-06-13,1.6
ORD00656,Tablet,Electronics,North,9,199.0,1791.0,0.0,Cash,Delivered,28.0,2023-06-13,1.9
ORD00657,Monitor,Accessories,West,1,765.95,765.95,10.0,PayPal,Cancelled,19.0,2023-06-14,1.5
ORD00658,Laptop,Electronics,East,15,950.07,14251.05,20.0,Bank Transfer,Pending,34.0,2023-06-14,4.6
ORD00659,Laptop,Electronics,North,8,1159.25,9274.0,0.0,Cash,Delivered,21.0,2023-06-14,1.9
ORD00660,Headphones,Audio,Central,17,292.14,,10.0,Credit Card,Delivered,45.0,2023-06-14,2.9
ORD00661,Speaker,Audio,West,16,874.99,13999.84,10.0,Cash,Cancelled,68.0,2023-06-15,4.2
ORD00662,Webcam,Accessories,West,9,1459.49,13135.41,20.0,Cash,Pending,67.0,2023-06-15,3.8
ORD00663,Speaker,Audio,East,16,82.79,1324.64,5.0,Cash,Delivered,27.0,2023-06-15,
ORD00664,Mouse,Accessories,West,11,178.23,1960.53,20.0,PayPal,Delivered,53.0,2023-06-15,2.2
ORD00665,Mouse,Accessories,North,10,480.05,4800.5,,PayPal,Pending,42.0,2023-06-16,1.7
ORD00666,Webcam,Accessories,Central,11,105.43,1159.73,10.0,Credit Card,Delivered,68.0,2023-06-16,1.9
ORD00667,Tablet,Electronics,West,10,684.03,6840.3,10.0,Credit Card,Delivered,52.0,2023-06-16,4.2
ORD00668,Speaker,Audio,East,16,526.76,8428.16,0.0,PayPal,Delivered,20.0,2023-06-16,2.2
ORD00669,Phone,Electronics,South,13,535.65,6963.45,5.0,Cash,Pending,44.0,2023-06-17,1.3
ORD00670,Webcam,Accessories,West,9,351.39,3162.51,5.0,Bank Transfer,Delivered,25.0,2023-06-17,4.0
ORD00671,Laptop,Electronics,Central,5,719.61,3598.05,20.0,Cash,Cancelled,56.0,2023-06-17,4.0
ORD00672,Mouse,Accessories,East,13,440.24,5723.12,10.0,Cash,Delivered,63.0,2023-06-17,2.1
ORD00673,Speaker,Audio,South,2,1040.32,2080.64,20.0,PayPal,Delivered,57.0,2023-06-18,1.2
ORD00674,Headphones,Audio,East,9,352.54,3172.86,15.0,Bank Transfer,Delivered,47.0,2023-06-18,4.6
ORD00675,Webcam,Accessories,North,13,1381.75,17962.75,0.0,Credit Card,Delivered,34.0,2023-06-18,2.0
ORD00676,Speaker,Audio,Central,8,1312.5,,15.0,Bank Transfer,Cancelled,26.0,2023-06-18,4.6
ORD00677,Headphones,Audio,Central,9,1065.86,9592.74,0.0,Cash,Pending,,2023-06-19,2.7
ORD00678,Webcam,Accessories,South,19,939.28,17846.32,20.0,Cash,Pending,58.0,2023-06-19,2.1
ORD00679,Monitor,Accessories,East,12,400.95,4811.4,5.0,PayPal,Cancelled,31.0,2023-06-19,2.6
ORD00680,Charger,Accessories,East,18,891.56,16048.08,0.0,PayPal,Delivered,23.0,2023-06-19,2.7
ORD00681,Monitor,Accessories,South,6,381.81,2290.86,,Cash,Delivered,62.0,2023-06-20,1.7
ORD00682,Webcam,Accessories,North,16,418.55,6696.8,10.0,PayPal,Cancelled,23.0,2023-06-20,4.9
ORD00683,Tablet,Electronics,South,4,950.76,,15.0,Cash,Delivered,59.0,2023-06-20,1.3
ORD00684,Mouse,Accessories,West,7,1348.39,9438.73,5.0,PayPal,Delivered,56.0,2023-06-20,2.0
ORD00685,Monitor,Accessories,East,13,640.69,8328.97,,Cash,Pending,54.0,2023-06-21,2.4
ORD00686,Speaker,Audio,West,9,1330.31,11972.79,15.0,Cash,Delivered,22.0,2023-06-21,2.2
ORD00687,Keyboard,Accessories,South,18,323.17,5817.06,10.0,Cash,Delivered,69.0,2023-06-21,2.3
ORD00688,Monitor,Accessories,North,5,707.12,3535.6,5.0,Credit Card,Delivered,22.0,2023-06-21,1.9
ORD00689,Mouse,Accessories,North,6,813.52,4881.12,,,Delivered,35.0,2023-06-22,3.7
ORD00690,Monitor,Accessories,South,3,1076.59,3229.77,0.0,,Delivered,59.0,2023-06-22,2.1
ORD00691,Speaker,Audio,West,14,626.77,8774.78,0.0,Credit Card,Pending,24.0,2023-06-22,3.3
ORD00692,Mouse,Accessories,Central,1,855.82,855.82,15.0,PayPal,Delivered,54.0,2023-06-22,4.9
ORD00693,Mouse,Accessories,South,3,431.95,1295.85,10.0,Cash,Pending,44.0,2023-06-23,2.0
ORD00694,Speaker,Audio,South,15,951.25,14268.75,20.0,Bank Transfer,Delivered,65.0,2023-06-23,4.4
ORD00695,Mouse,Accessories,North,14,802.43,11234.02,,PayPal,Delivered,24.0,2023-06-23,3.8
ORD00696,Tablet,Electronics,West,1,1399.16,1399.16,,Cash,Cancelled,30.0,2023-06-23,4.1
ORD00697,Headphones,Audio,East,10,675.65,6756.5,10.0,Cash,Pending,44.0,2023-06-24,4.0
ORD00698,Mouse,Accessories,South,2,615.21,,0.0,Cash,Delivered,31.0,2023-06-24,1.4
ORD00699,Laptop,Electronics,East,19,853.6,16218.4,5.0,Credit Card,Delivered,,2023-06-24,
ORD00700,Laptop,Electronics,West,12,1185.21,14222.52,5.0,Credit Card,Cancelled,65.0,2023-06-24,2.5
ORD00701,Speaker,Audio,West,9,982.47,8842.23,15.0,Bank Transfer,Pending,57.0,2023-06-25,4.9
ORD00702,Tablet,Electronics,Central,6,164.73,988.38,10.0,PayPal,Delivered,,2023-06-25,4.8
ORD00703,Webcam,Accessories,West,1,931.09,931.09,0.0,Credit Card,Delivered,20.0,2023-06-25,1.5
ORD00704,Headphones,Audio,North,15,748.83,11232.45,5.0,Credit Card,Pending,35.0,2023-06-25,3.3
ORD00705,Phone,Electronics,Central,9,1275.48,11479.32,5.0,PayPal,Cancelled,22.0,2023-06-26,1.1
ORD00706,Charger,Accessories,West,14,200.54,2807.56,0.0,Credit Card,Pending,50.0,2023-06-26,4.4
ORD00707,Mouse,Accessories,North,19,989.49,18800.31,15.0,Credit Card,Delivered,58.0,2023-06-26,4.8
ORD00708,Laptop,Electronics,West,17,1361.18,23140.06,10.0,Bank Transfer,Delivered,32.0,2023-06-26,4.7
ORD00709,Speaker,Audio,North,1,1379.41,1379.41,10.0,Cash,Delivered,18.0,2023-06-27,2.5
ORD00710,Speaker,Audio,South,17,829.12,14095.04,5.0,Cash,Delivered,19.0,2023-06-27,4.6
ORD00711,Mouse,Accessories,North,11,419.63,4615.93,5.0,Bank Transfer,Pending,59.0,2023-06-27,3.2
ORD00712,Headphones,Audio,West,11,208.81,2296.91,15.0,Cash,Delivered,35.0,2023-06-27,1.3
ORD00713,Phone,Electronics,West,3,1453.17,4359.51,5.0,PayPal,Pending,63.0,2023-06-28,4.5
ORD00714,Webcam,Accessories,South,3,95.67,287.01,20.0,PayPal,Pending,47.0,2023-06-28,1.3
ORD00715,Headphones,Audio,North,12,351.66,4219.92,20.0,Bank Transfer,Delivered,39.0,2023-06-28,2.1
ORD00716,Charger,Accessories,Central,15,124.21,1863.15,15.0,Credit Card,Delivered,58.0,2023-06-28,1.5
ORD00717,Webcam,Accessories,West,4,1383.91,5535.64,,Credit Card,Delivered,24.0,2023-06-29,4.6
ORD00718,Charger,Accessories,East,1,535.25,535.25,20.0,Cash,Pending,68.0,2023-06-29,3.5
ORD00719,Charger,Accessories,South,11,950.87,10459.57,5.0,PayPal,Delivered,29.0,2023-06-29,3.7
ORD00720,Tablet,Electronics,East,10,397.04,3970.4,15.0,PayPal,Delivered,68.0,2023-06-29,1.6
ORD00721,Mouse,Accessories,South,6,260.87,1565.22,15.0,,Delivered,39.0,2023-06-30,4.4
ORD00722,Headphones,Audio,South,8,730.9,5847.2,5.0,,Delivered,63.0,2023-06-30,2.0
